video_id,file_name,file_path,relative_path,parent_folder,category,binary_label,file_extension,file_size_mb,is_readable,fps,frame_count,width,height,duration_seconds,duration_minutes,valid_video,split
Burglary089_x264,Burglary089_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary089_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary089_x264.mp4,Burglary,Burglary,1,.mp4,25.259,True,30.0,3357,320,240,111.9,1.865,True,test
Burglary092_x264,Burglary092_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary092_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary092_x264.mp4,Burglary,Burglary,1,.mp4,4.641,True,30.0,625,320,240,20.833,0.347,True,test
Burglary094_x264A,Burglary094_x264A.mp4,data\raw\ucf-crime\Burglary\Burglary094_x264A.mp4,ucf-crime\Burglary\Burglary094_x264A.mp4,Burglary,Burglary,1,.mp4,4.122,True,30.0,1441,320,240,48.033,0.801,True,test
Burglary096_x264,Burglary096_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary096_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary096_x264.mp4,Burglary,Burglary,1,.mp4,57.644,True,30.0,6629,320,240,220.967,3.683,True,test
Burglary099_x264,Burglary099_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary099_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary099_x264.mp4,Burglary,Burglary,1,.mp4,9.073,True,30.0,1333,320,240,44.433,0.741,True,test
Explosion003_x264A,Explosion003_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion003_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion003_x264A.mp4,Explosion,Explosion,1,.mp4,7.296,True,30.0,576,320,240,19.2,0.32,True,test
Explosion008_x264A,Explosion008_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion008_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion008_x264A.mp4,Explosion,Explosion,1,.mp4,7.64,True,30.0,1748,320,240,58.267,0.971,True,test
Explosion009_x264,Explosion009_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion009_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion009_x264.mp4,Explosion,Explosion,1,.mp4,9.131,True,30.0,1101,320,240,36.7,0.612,True,test
Explosion009_x264A,Explosion009_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion009_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion009_x264A.mp4,Explosion,Explosion,1,.mp4,7.731,True,30.0,1101,320,240,36.7,0.612,True,test
Explosion013_x264,Explosion013_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion013_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion013_x264.mp4,Explosion,Explosion,1,.mp4,15.658,True,30.0,3317,320,240,110.567,1.843,True,test
Explosion019_x264A,Explosion019_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion019_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion019_x264A.mp4,Explosion,Explosion,1,.mp4,5.149,True,30.0,359,320,240,11.967,0.199,True,test
Explosion025_x264,Explosion025_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion025_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion025_x264.mp4,Explosion,Explosion,1,.mp4,4.265,True,30.0,505,320,240,16.833,0.281,True,test
Explosion026_x264A,Explosion026_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion026_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion026_x264A.mp4,Explosion,Explosion,1,.mp4,15.185,True,30.0,2587,320,240,86.233,1.437,True,test
Explosion028_x264,Explosion028_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion028_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Explosion\Explosion028_x264.mp4,Explosion,Explosion,1,.mp4,9.736,True,30.0,1705,320,240,56.833,0.947,True,test
Explosion028_x264A,Explosion028_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion028_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion028_x264A.mp4,Explosion,Explosion,1,.mp4,7.265,True,30.0,1705,320,240,56.833,0.947,True,test
Explosion034_x264A,Explosion034_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion034_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion034_x264A.mp4,Explosion,Explosion,1,.mp4,0.813,True,30.0,414,320,240,13.8,0.23,True,test
Explosion035_x264A,Explosion035_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion035_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion035_x264A.mp4,Explosion,Explosion,1,.mp4,13.618,True,30.0,2865,320,240,95.5,1.592,True,test
Explosion037_x264A,Explosion037_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion037_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion037_x264A.mp4,Explosion,Explosion,1,.mp4,8.674,True,30.0,962,320,240,32.067,0.534,True,test
Explosion047_x264A,Explosion047_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion047_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion047_x264A.mp4,Explosion,Explosion,1,.mp4,4.685,True,30.0,1387,320,240,46.233,0.771,True,test
Explosion051_x264A,Explosion051_x264A.mp4,data\raw\ucf-crime\Explosion\Explosion\Explosion051_x264A.mp4,ucf-crime\Explosion\Explosion\Explosion051_x264A.mp4,Explosion,Explosion,1,.mp4,10.576,True,30.0,2820,320,240,94.0,1.567,True,test
Fighting002_x264,Fighting002_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting002_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting002_x264.mp4,Fighting,Fighting,1,.mp4,16.171,True,30.0,2688,320,240,89.6,1.493,True,test
Fighting006_x264A,Fighting006_x264A.mp4,data\raw\ucf-crime\FightingA_Part11\Fighting006_x264A.mp4,ucf-crime\FightingA_Part11\Fighting006_x264A.mp4,FightingA_Part11,Fighting,1,.mp4,10.876,True,30.0,944,320,240,31.467,0.524,True,test
Fighting009_x264,Fighting009_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting009_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting009_x264.mp4,Fighting,Fighting,1,.mp4,17.033,True,30.0,2132,320,240,71.067,1.184,True,test
Fighting013_x264,Fighting013_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting013_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting013_x264.mp4,Fighting,Fighting,1,.mp4,11.838,True,30.0,1434,320,240,47.8,0.797,True,test
Fighting015_x264,Fighting015_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting015_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting015_x264.mp4,Fighting,Fighting,1,.mp4,84.146,True,30.0,9925,320,240,330.833,5.514,True,test
Fighting016_x264,Fighting016_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting016_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting016_x264.mp4,Fighting,Fighting,1,.mp4,21.363,True,30.0,2903,320,240,96.767,1.613,True,test
Fighting016_x264A,Fighting016_x264A.mp4,data\raw\ucf-crime\FightingA_Part1\Fighting016_x264A.mp4,ucf-crime\FightingA_Part1\Fighting016_x264A.mp4,FightingA_Part1,Fighting,1,.mp4,17.39,True,30.0,2903,320,240,96.767,1.613,True,test
Fighting017_x264,Fighting017_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting017_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting017_x264.mp4,Fighting,Fighting,1,.mp4,18.054,True,30.0,2078,320,240,69.267,1.154,True,test
Fighting019_x264,Fighting019_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting019_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting019_x264.mp4,Fighting,Fighting,1,.mp4,24.829,True,30.0,3213,320,240,107.1,1.785,True,test
Fighting022_x264A,Fighting022_x264A.mp4,data\raw\ucf-crime\FightingA_Part1\Fighting022_x264A.mp4,ucf-crime\FightingA_Part1\Fighting022_x264A.mp4,FightingA_Part1,Fighting,1,.mp4,44.974,True,30.0,4353,320,240,145.1,2.418,True,test
Fighting026_x264A,Fighting026_x264A.mp4,data\raw\ucf-crime\FightingA_Part1\Fighting026_x264A.mp4,ucf-crime\FightingA_Part1\Fighting026_x264A.mp4,FightingA_Part1,Fighting,1,.mp4,11.468,True,30.0,3501,320,240,116.7,1.945,True,test
Fighting029_x264,Fighting029_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting029_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting029_x264.mp4,Fighting,Fighting,1,.mp4,19.307,True,30.0,4375,320,240,145.833,2.431,True,test
Fighting032_x264,Fighting032_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting032_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting032_x264.mp4,Fighting,Fighting,1,.mp4,11.487,True,30.0,1343,320,240,44.767,0.746,True,test
Fighting037_x264,Fighting037_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting037_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting037_x264.mp4,Fighting,Fighting,1,.mp4,30.845,True,30.0,4357,320,240,145.233,2.421,True,test
Fighting051_x264,Fighting051_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting051_x264.mp4,ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Fighting\Fighting051_x264.mp4,Fighting,Fighting,1,.mp4,52.441,True,30.0,6608,320,240,220.267,3.671,True,test
Normal_Videos_015_x264,Normal_Videos_015_x264.mp4,data\raw\ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_015_x264.mp4,ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_015_x264.mp4,Normal_Videos_for_Event_Recognition,Normal,0,.mp4,2.761,True,30.0,480,320,240,16.0,0.267,True,test
Normal_Videos_312_x264,Normal_Videos_312_x264.mp4,data\raw\ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_312_x264.mp4,ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_312_x264.mp4,Normal_Videos_for_Event_Recognition,Normal,0,.mp4,10.795,True,30.0,1261,320,240,42.033,0.701,True,test
Normal_Videos_365_x264,Normal_Videos_365_x264.mp4,data\raw\ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_365_x264.mp4,ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_365_x264.mp4,Normal_Videos_for_Event_Recognition,Normal,0,.mp4,32.855,True,30.0,6626,320,240,220.867,3.681,True,test
Normal_Videos_452_x264,Normal_Videos_452_x264.mp4,data\raw\ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_452_x264.mp4,ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_452_x264.mp4,Normal_Videos_for_Event_Recognition,Normal,0,.mp4,3.482,True,30.0,443,320,240,14.767,0.246,True,test
Normal_Videos_641_x264,Normal_Videos_641_x264.mp4,data\raw\ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_641_x264.mp4,ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_641_x264.mp4,Normal_Videos_for_Event_Recognition,Normal,0,.mp4,20.371,True,30.0,3600,320,240,120.0,2.0,True,test
Normal_Videos_885_x264,Normal_Videos_885_x264.mp4,data\raw\ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_885_x264.mp4,ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_885_x264.mp4,Normal_Videos_for_Event_Recognition,Normal,0,.mp4,2.327,True,30.0,474,320,240,15.8,0.263,True,test
Normal_Videos_892_x264,Normal_Videos_892_x264.mp4,data\raw\ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_892_x264.mp4,ucf-crime\Normal_Videos_for_Event_Recognition\Normal_Videos_for_Event_Recognition\Normal_Videos_892_x264.mp4,Normal_Videos_for_Event_Recognition,Normal,0,.mp4,13.18,True,30.0,1770,320,240,59.0,0.983,True,test
RoadAccidents008_x264,RoadAccidents008_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents008_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents008_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,9.094,True,30.0,1327,320,240,44.233,0.737,True,test
RoadAccidents012_x264,RoadAccidents012_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents012_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents012_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,3.549,True,30.0,468,320,240,15.6,0.26,True,test
RoadAccidents021_x264,RoadAccidents021_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents021_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents021_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,0.872,True,30.0,155,320,240,5.167,0.086,True,test
RoadAccidents022_x264,RoadAccidents022_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents022_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents022_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,5.579,True,30.0,716,320,240,23.867,0.398,True,test
RoadAccidents025_x264,RoadAccidents025_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents025_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents025_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,10.31,True,30.0,1189,320,240,39.633,0.661,True,test
RoadAccidents034_x264,RoadAccidents034_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents034_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents034_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,14.7,True,30.0,1739,320,240,57.967,0.966,True,test
RoadAccidents046_x264,RoadAccidents046_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents046_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents046_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,5.253,True,30.0,665,320,240,22.167,0.369,True,test
RoadAccidents047_x264,RoadAccidents047_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents047_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents047_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,3.364,True,30.0,439,320,240,14.633,0.244,True,test
RoadAccidents048_x264,RoadAccidents048_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents048_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents048_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,13.912,True,30.0,2429,320,240,80.967,1.349,True,test
RoadAccidents049_x264,RoadAccidents049_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents049_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents049_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,6.381,True,30.0,733,320,240,24.433,0.407,True,test
RoadAccidents052_x264,RoadAccidents052_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents052_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents052_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,2.027,True,30.0,362,320,240,12.067,0.201,True,test
RoadAccidents057_x264,RoadAccidents057_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents057_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents057_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,16.57,True,30.0,2083,320,240,69.433,1.157,True,test
RoadAccidents062_x264,RoadAccidents062_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents062_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents062_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,26.209,True,30.0,7447,320,240,248.233,4.137,True,test
RoadAccidents074_x264,RoadAccidents074_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents074_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents074_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,13.201,True,30.0,1915,320,240,63.833,1.064,True,test
RoadAccidents094_x264,RoadAccidents094_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents094_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents094_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,7.396,True,30.0,1806,320,240,60.2,1.003,True,test
RoadAccidents095_x264,RoadAccidents095_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents095_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents095_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,5.107,True,30.0,1152,320,240,38.4,0.64,True,test
RoadAccidents096_x264,RoadAccidents096_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents096_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents096_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,3.108,True,30.0,709,320,240,23.633,0.394,True,test
RoadAccidents097_x264,RoadAccidents097_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents097_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents097_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,16.007,True,30.0,3819,320,240,127.3,2.122,True,test
RoadAccidents105_x264,RoadAccidents105_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents105_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents105_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,17.432,True,30.0,2159,320,240,71.967,1.199,True,test
RoadAccidents116_x264,RoadAccidents116_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents116_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents116_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,4.449,True,30.0,604,320,240,20.133,0.336,True,test
RoadAccidents133_x264,RoadAccidents133_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents133_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents133_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,5.246,True,30.0,673,320,240,22.433,0.374,True,test
RoadAccidents134_x264,RoadAccidents134_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents134_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents134_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,1.244,True,30.0,277,320,240,9.233,0.154,True,test
RoadAccidents145_x264,RoadAccidents145_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents145_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\RoadAccidents\RoadAccidents145_x264.mp4,RoadAccidents,RoadAccidents,1,.mp4,8.868,True,30.0,1168,320,240,38.933,0.649,True,test
Robbery001_x264,Robbery001_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery001_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery001_x264.mp4,Robbery,Robbery,1,.mp4,5.855,True,30.0,987,320,240,32.9,0.548,True,test
Robbery003_x264,Robbery003_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery003_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery003_x264.mp4,Robbery,Robbery,1,.mp4,5.641,True,30.0,984,320,240,32.8,0.547,True,test
Robbery005_x264,Robbery005_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery005_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery005_x264.mp4,Robbery,Robbery,1,.mp4,14.516,True,30.0,2759,320,240,91.967,1.533,True,test
Robbery009_x264,Robbery009_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery009_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery009_x264.mp4,Robbery,Robbery,1,.mp4,18.857,True,30.0,3203,320,240,106.767,1.779,True,test
Robbery010_x264,Robbery010_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery010_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery010_x264.mp4,Robbery,Robbery,1,.mp4,24.195,True,30.0,3061,320,240,102.033,1.701,True,test
Robbery015_x264,Robbery015_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery015_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery015_x264.mp4,Robbery,Robbery,1,.mp4,14.905,True,30.0,2739,320,240,91.3,1.522,True,test
Robbery017_x264,Robbery017_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery017_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery017_x264.mp4,Robbery,Robbery,1,.mp4,29.914,True,30.0,4358,320,240,145.267,2.421,True,test
Robbery019_x264,Robbery019_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery019_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery019_x264.mp4,Robbery,Robbery,1,.mp4,45.302,True,30.0,5761,320,240,192.033,3.201,True,test
Robbery024_x264,Robbery024_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery024_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery024_x264.mp4,Robbery,Robbery,1,.mp4,18.468,True,30.0,2395,320,240,79.833,1.331,True,test
Robbery034_x264,Robbery034_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery034_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery034_x264.mp4,Robbery,Robbery,1,.mp4,50.578,True,30.0,6332,320,240,211.067,3.518,True,test
Robbery037_x264,Robbery037_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery037_x264.mp4,ucf-crime\Anomaly-Videos-Part-3\Anomaly-Videos-Part-3\Robbery\Robbery037_x264.mp4,Robbery,Robbery,1,.mp4,70.007,True,30.0,8727,320,240,290.9,4.848,True,test
