clip_id,video_id,file_path,category,binary_label,split,clip_index,start_seconds,end_seconds,clip_duration_seconds,source_video_duration_seconds,source_fps
Abuse012_x264A_clip_00038,Abuse012_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse012_x264A.mp4,Abuse,1,test,38,152.0,156.0,4.0,171.0,30.0
Abuse012_x264A_clip_00039,Abuse012_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse012_x264A.mp4,Abuse,1,test,39,156.0,160.0,4.0,171.0,30.0
Abuse012_x264A_clip_00040,Abuse012_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse012_x264A.mp4,Abuse,1,test,40,160.0,164.0,4.0,171.0,30.0
Abuse012_x264A_clip_00041,Abuse012_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse012_x264A.mp4,Abuse,1,test,41,164.0,168.0,4.0,171.0,30.0
Abuse012_x264A_clip_00042,Abuse012_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse012_x264A.mp4,Abuse,1,test,42,168.0,171.0,3.0,171.0,30.0
Abuse015_x264_clip_00000,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,0,0.0,4.0,4.0,262.5,30.0
Abuse015_x264_clip_00001,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,1,4.0,8.0,4.0,262.5,30.0
Abuse015_x264_clip_00002,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,2,8.0,12.0,4.0,262.5,30.0
Abuse015_x264_clip_00003,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,3,12.0,16.0,4.0,262.5,30.0
Abuse015_x264_clip_00004,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,4,16.0,20.0,4.0,262.5,30.0
Abuse015_x264_clip_00005,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,5,20.0,24.0,4.0,262.5,30.0
Abuse015_x264_clip_00006,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,6,24.0,28.0,4.0,262.5,30.0
Abuse015_x264_clip_00007,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,7,28.0,32.0,4.0,262.5,30.0
Abuse015_x264_clip_00008,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,8,32.0,36.0,4.0,262.5,30.0
Abuse015_x264_clip_00009,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,9,36.0,40.0,4.0,262.5,30.0
Abuse015_x264_clip_00010,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,10,40.0,44.0,4.0,262.5,30.0
Abuse015_x264_clip_00011,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,11,44.0,48.0,4.0,262.5,30.0
Abuse015_x264_clip_00012,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,12,48.0,52.0,4.0,262.5,30.0
Abuse015_x264_clip_00013,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,13,52.0,56.0,4.0,262.5,30.0
Abuse015_x264_clip_00014,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,14,56.0,60.0,4.0,262.5,30.0
Abuse015_x264_clip_00015,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,15,60.0,64.0,4.0,262.5,30.0
Abuse015_x264_clip_00016,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,16,64.0,68.0,4.0,262.5,30.0
Abuse015_x264_clip_00017,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,17,68.0,72.0,4.0,262.5,30.0
Abuse015_x264_clip_00018,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,18,72.0,76.0,4.0,262.5,30.0
Abuse015_x264_clip_00019,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,19,76.0,80.0,4.0,262.5,30.0
Abuse015_x264_clip_00020,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,20,80.0,84.0,4.0,262.5,30.0
Abuse015_x264_clip_00021,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,21,84.0,88.0,4.0,262.5,30.0
Abuse015_x264_clip_00022,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,22,88.0,92.0,4.0,262.5,30.0
Abuse015_x264_clip_00023,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,23,92.0,96.0,4.0,262.5,30.0
Abuse015_x264_clip_00024,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,24,96.0,100.0,4.0,262.5,30.0
Abuse015_x264_clip_00025,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,25,100.0,104.0,4.0,262.5,30.0
Abuse015_x264_clip_00026,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,26,104.0,108.0,4.0,262.5,30.0
Abuse015_x264_clip_00027,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,27,108.0,112.0,4.0,262.5,30.0
Abuse015_x264_clip_00028,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,28,112.0,116.0,4.0,262.5,30.0
Abuse015_x264_clip_00029,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,29,116.0,120.0,4.0,262.5,30.0
Abuse015_x264_clip_00030,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,30,120.0,124.0,4.0,262.5,30.0
Abuse015_x264_clip_00031,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,31,124.0,128.0,4.0,262.5,30.0
Abuse015_x264_clip_00032,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,32,128.0,132.0,4.0,262.5,30.0
Abuse015_x264_clip_00033,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,33,132.0,136.0,4.0,262.5,30.0
Abuse015_x264_clip_00034,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,34,136.0,140.0,4.0,262.5,30.0
Abuse015_x264_clip_00035,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,35,140.0,144.0,4.0,262.5,30.0
Abuse015_x264_clip_00036,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,36,144.0,148.0,4.0,262.5,30.0
Abuse015_x264_clip_00037,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,37,148.0,152.0,4.0,262.5,30.0
Abuse015_x264_clip_00038,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,38,152.0,156.0,4.0,262.5,30.0
Abuse015_x264_clip_00039,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,39,156.0,160.0,4.0,262.5,30.0
Abuse015_x264_clip_00040,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,40,160.0,164.0,4.0,262.5,30.0
Abuse015_x264_clip_00041,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,41,164.0,168.0,4.0,262.5,30.0
Abuse015_x264_clip_00042,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,42,168.0,172.0,4.0,262.5,30.0
Abuse015_x264_clip_00043,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,43,172.0,176.0,4.0,262.5,30.0
Abuse015_x264_clip_00044,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,44,176.0,180.0,4.0,262.5,30.0
Abuse015_x264_clip_00045,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,45,180.0,184.0,4.0,262.5,30.0
Abuse015_x264_clip_00046,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,46,184.0,188.0,4.0,262.5,30.0
Abuse015_x264_clip_00047,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,47,188.0,192.0,4.0,262.5,30.0
Abuse015_x264_clip_00048,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,48,192.0,196.0,4.0,262.5,30.0
Abuse015_x264_clip_00049,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,49,196.0,200.0,4.0,262.5,30.0
Abuse015_x264_clip_00050,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,50,200.0,204.0,4.0,262.5,30.0
Abuse015_x264_clip_00051,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,51,204.0,208.0,4.0,262.5,30.0
Abuse015_x264_clip_00052,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,52,208.0,212.0,4.0,262.5,30.0
Abuse015_x264_clip_00053,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,53,212.0,216.0,4.0,262.5,30.0
Abuse015_x264_clip_00054,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,54,216.0,220.0,4.0,262.5,30.0
Abuse015_x264_clip_00055,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,55,220.0,224.0,4.0,262.5,30.0
Abuse015_x264_clip_00056,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,56,224.0,228.0,4.0,262.5,30.0
Abuse015_x264_clip_00057,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,57,228.0,232.0,4.0,262.5,30.0
Abuse015_x264_clip_00058,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,58,232.0,236.0,4.0,262.5,30.0
Abuse015_x264_clip_00059,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,59,236.0,240.0,4.0,262.5,30.0
Abuse015_x264_clip_00060,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,60,240.0,244.0,4.0,262.5,30.0
Abuse015_x264_clip_00061,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,61,244.0,248.0,4.0,262.5,30.0
Abuse015_x264_clip_00062,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,62,248.0,252.0,4.0,262.5,30.0
Abuse015_x264_clip_00063,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,63,252.0,256.0,4.0,262.5,30.0
Abuse015_x264_clip_00064,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,64,256.0,260.0,4.0,262.5,30.0
Abuse015_x264_clip_00065,Abuse015_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse015_x264.mp4,Abuse,1,test,65,260.0,262.5,2.5,262.5,30.0
Abuse021_x264_clip_00000,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,0,0.0,4.0,4.0,63.767,30.0
Abuse021_x264_clip_00001,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,1,4.0,8.0,4.0,63.767,30.0
Abuse021_x264_clip_00002,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,2,8.0,12.0,4.0,63.767,30.0
Abuse021_x264_clip_00003,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,3,12.0,16.0,4.0,63.767,30.0
Abuse021_x264_clip_00004,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,4,16.0,20.0,4.0,63.767,30.0
Abuse021_x264_clip_00005,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,5,20.0,24.0,4.0,63.767,30.0
Abuse021_x264_clip_00006,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,6,24.0,28.0,4.0,63.767,30.0
Abuse021_x264_clip_00007,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,7,28.0,32.0,4.0,63.767,30.0
Abuse021_x264_clip_00008,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,8,32.0,36.0,4.0,63.767,30.0
Abuse021_x264_clip_00009,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,9,36.0,40.0,4.0,63.767,30.0
Abuse021_x264_clip_00010,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,10,40.0,44.0,4.0,63.767,30.0
Abuse021_x264_clip_00011,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,11,44.0,48.0,4.0,63.767,30.0
Abuse021_x264_clip_00012,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,12,48.0,52.0,4.0,63.767,30.0
Abuse021_x264_clip_00013,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,13,52.0,56.0,4.0,63.767,30.0
Abuse021_x264_clip_00014,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,14,56.0,60.0,4.0,63.767,30.0
Abuse021_x264_clip_00015,Abuse021_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse021_x264.mp4,Abuse,1,test,15,60.0,63.767,3.767,63.767,30.0
Abuse025_x264A_clip_00000,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,0,0.0,4.0,4.0,67.7,30.0
Abuse025_x264A_clip_00001,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,1,4.0,8.0,4.0,67.7,30.0
Abuse025_x264A_clip_00002,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,2,8.0,12.0,4.0,67.7,30.0
Abuse025_x264A_clip_00003,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,3,12.0,16.0,4.0,67.7,30.0
Abuse025_x264A_clip_00004,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,4,16.0,20.0,4.0,67.7,30.0
Abuse025_x264A_clip_00005,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,5,20.0,24.0,4.0,67.7,30.0
Abuse025_x264A_clip_00006,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,6,24.0,28.0,4.0,67.7,30.0
Abuse025_x264A_clip_00007,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,7,28.0,32.0,4.0,67.7,30.0
Abuse025_x264A_clip_00008,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,8,32.0,36.0,4.0,67.7,30.0
Abuse025_x264A_clip_00009,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,9,36.0,40.0,4.0,67.7,30.0
Abuse025_x264A_clip_00010,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,10,40.0,44.0,4.0,67.7,30.0
Abuse025_x264A_clip_00011,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,11,44.0,48.0,4.0,67.7,30.0
Abuse025_x264A_clip_00012,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,12,48.0,52.0,4.0,67.7,30.0
Abuse025_x264A_clip_00013,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,13,52.0,56.0,4.0,67.7,30.0
Abuse025_x264A_clip_00014,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,14,56.0,60.0,4.0,67.7,30.0
Abuse025_x264A_clip_00015,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,15,60.0,64.0,4.0,67.7,30.0
Abuse025_x264A_clip_00016,Abuse025_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse025_x264A.mp4,Abuse,1,test,16,64.0,67.7,3.7,67.7,30.0
Abuse030_x264_clip_00000,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,0,0.0,4.0,4.0,51.467,30.0
Abuse030_x264_clip_00001,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,1,4.0,8.0,4.0,51.467,30.0
Abuse030_x264_clip_00002,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,2,8.0,12.0,4.0,51.467,30.0
Abuse030_x264_clip_00003,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,3,12.0,16.0,4.0,51.467,30.0
Abuse030_x264_clip_00004,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,4,16.0,20.0,4.0,51.467,30.0
Abuse030_x264_clip_00005,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,5,20.0,24.0,4.0,51.467,30.0
Abuse030_x264_clip_00006,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,6,24.0,28.0,4.0,51.467,30.0
Abuse030_x264_clip_00007,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,7,28.0,32.0,4.0,51.467,30.0
Abuse030_x264_clip_00008,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,8,32.0,36.0,4.0,51.467,30.0
Abuse030_x264_clip_00009,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,9,36.0,40.0,4.0,51.467,30.0
Abuse030_x264_clip_00010,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,10,40.0,44.0,4.0,51.467,30.0
Abuse030_x264_clip_00011,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,11,44.0,48.0,4.0,51.467,30.0
Abuse030_x264_clip_00012,Abuse030_x264,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse030_x264.mp4,Abuse,1,test,12,48.0,51.467,3.467,51.467,30.0
Abuse034_x264A_clip_00000,Abuse034_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse034_x264A.mp4,Abuse,1,test,0,0.0,4.0,4.0,52.1,30.0
Abuse034_x264A_clip_00001,Abuse034_x264A,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse034_x264A.mp4,Abuse,1,test,1,4.0,8.0,4.0,52.1,30.0
